,station,date,prcp,tobs
15943,USC00516128,2010-12-15,0.0,73
15944,USC00516128,2010-12-16,0.0,65
15945,USC00516128,2010-12-17,0.0,68
15946,USC00516128,2010-12-18,0.0,68
15947,USC00516128,2010-12-19,2.15,69
15948,USC00516128,2010-12-20,5.04,72
15949,USC00516128,2010-12-21,1.44,69
15950,USC00516128,2010-12-22,0.04,69
15951,USC00516128,2010-12-23,0.0,67
15952,USC00516128,2010-12-24,0.15,69
15953,USC00516128,2010-12-25,0.0,73
15954,USC00516128,2010-12-26,0.99,71
15955,USC00516128,2010-12-27,0.02,71
15956,USC00516128,2010-12-28,0.04,70
15957,USC00516128,2010-12-29,0.19,71
15958,USC00516128,2010-12-30,0.3,70
15959,USC00516128,2010-12-31,0.01,75
15960,USC00516128,2011-01-01,0.07,74
15961,USC00516128,2011-01-02,0.03,70
15962,USC00516128,2011-01-03,0.35,69
15963,USC00516128,2011-01-04,0.05,70
15964,USC00516128,2011-01-05,0.09,67
15965,USC00516128,2011-01-06,0.22,67
15966,USC00516128,2011-01-07,0.0,65
15967,USC00516128,2011-01-08,0.0,66
15968,USC00516128,2011-01-09,0.0,58
15969,USC00516128,2011-01-10,0.0,64
15970,USC00516128,2011-01-11,0.09,58
15971,USC00516128,2011-01-12,0.54,68
15972,USC00516128,2011-01-13,2.27,65
15973,USC00516128,2011-01-14,0.12,72
15974,USC00516128,2011-01-15,0.02,66
15975,USC00516128,2011-01-16,0.0,68
15976,USC00516128,2011-01-17,0.07,70
15977,USC00516128,2011-01-18,0.0,62
15978,USC00516128,2011-01-19,0.03,62
15979,USC00516128,2011-01-20,0.01,71
15980,USC00516128,2011-01-21,0.43,70
15981,USC00516128,2011-01-22,0.02,69
15982,USC00516128,2011-01-23,0.19,67
15983,USC00516128,2011-01-24,0.05,69
15984,USC00516128,2011-01-25,0.0,61
15985,USC00516128,2011-01-26,0.0,67
15986,USC00516128,2011-01-27,0.0,68
15987,USC00516128,2011-01-28,0.0,69
15988,USC00516128,2011-01-29,0.18,64
15989,USC00516128,2011-01-30,0.0,62
15990,USC00516128,2011-01-31,0.2,66
15991,USC00516128,2011-02-01,0.0,69
15992,USC00516128,2011-02-02,0.0,66
15993,USC00516128,2011-02-03,0.0,65
15994,USC00516128,2011-02-04,0.0,61
15995,USC00516128,2011-02-05,0.0,62
15996,USC00516128,2011-02-06,0.0,72
15997,USC00516128,2011-02-07,1.11,67
15998,USC00516128,2011-02-08,1.49,70
15999,USC00516128,2011-02-11,0.13,68
16000,USC00516128,2011-02-12,0.1,69
16001,USC00516128,2011-02-13,0.1,66
16002,USC00516128,2011-02-14,0.0,67
16003,USC00516128,2011-02-15,0.0,67
16004,USC00516128,2011-02-16,0.2,71
16005,USC00516128,2011-02-17,0.0,68
16006,USC00516128,2011-02-18,0.01,77
16007,USC00516128,2011-02-19,0.0,75
16008,USC00516128,2011-02-20,1.79,76
16009,USC00516128,2011-02-21,0.0,75
16010,USC00516128,2011-02-22,0.08,72
16011,USC00516128,2011-02-23,0.01,70
16012,USC00516128,2011-02-24,0.6,66
16013,USC00516128,2011-02-25,0.01,64
16014,USC00516128,2011-02-26,0.0,78
16015,USC00516128,2011-02-27,0.16,75
16016,USC00516128,2011-02-28,0.0,75
16017,USC00516128,2011-03-01,0.22,68
16018,USC00516128,2011-03-02,0.0,69
16019,USC00516128,2011-03-03,0.0,72
16020,USC00516128,2011-03-04,0.94,69
16021,USC00516128,2011-03-05,0.29,69
16022,USC00516128,2011-03-06,0.24,69
16023,USC00516128,2011-03-07,0.29,70
16024,USC00516128,2011-03-08,1.11,70
16025,USC00516128,2011-03-09,1.5,67
16026,USC00516128,2011-03-10,0.82,68
16027,USC00516128,2011-03-11,0.47,67
16028,USC00516128,2011-03-12,0.0,73
16029,USC00516128,2011-03-13,0.0,77
16030,USC00516128,2011-03-14,0.0,71
16031,USC00516128,2011-03-15,0.0,70
16032,USC00516128,2011-03-16,0.0,71
16033,USC00516128,2011-03-17,0.16,69
16034,USC00516128,2011-03-18,0.15,68
16035,USC00516128,2011-03-19,0.46,69
16036,USC00516128,2011-03-20,1.16,67
16037,USC00516128,2011-03-21,0.0,69
16038,USC00516128,2011-03-22,0.85,67
16039,USC00516128,2011-03-23,0.06,69
16040,USC00516128,2011-03-24,1.35,72
16041,USC00516128,2011-03-25,0.13,71
16042,USC00516128,2011-03-26,0.62,67
16043,USC00516128,2011-03-27,0.38,74
16044,USC00516128,2011-03-28,0.26,68
16045,USC00516128,2011-03-29,0.11,68
16046,USC00516128,2011-03-30,0.18,74
16047,USC00516128,2011-03-31,0.0,72
16048,USC00516128,2011-04-01,1.16,67
16049,USC00516128,2011-04-02,1.15,74
16050,USC00516128,2011-04-03,0.59,71
16051,USC00516128,2011-04-04,0.05,73
16052,USC00516128,2011-04-05,0.42,69
16053,USC00516128,2011-04-06,0.18,69
16054,USC00516128,2011-04-07,3.35,71
16055,USC00516128,2011-04-08,0.34,71
16056,USC00516128,2011-04-09,0.03,75
16057,USC00516128,2011-04-10,0.09,72
16058,USC00516128,2011-04-11,0.35,70
16059,USC00516128,2011-04-12,0.25,72
16060,USC00516128,2011-04-13,0.0,69
16061,USC00516128,2011-04-14,0.08,71
16062,USC00516128,2011-04-15,0.01,73
16063,USC00516128,2011-04-16,0.38,81
16064,USC00516128,2011-04-17,0.0,77
16065,USC00516128,2011-04-18,0.28,73
16066,USC00516128,2011-04-19,0.0,73
16067,USC00516128,2011-04-21,0.0,78
16068,USC00516128,2011-04-22,0.0,82
16069,USC00516128,2011-04-23,0.0,78
16070,USC00516128,2011-04-24,0.04,71
16071,USC00516128,2011-04-25,0.23,69
16072,USC00516128,2011-04-26,0.46,71
16073,USC00516128,2011-04-27,0.09,71
16074,USC00516128,2011-04-28,0.34,70
16075,USC00516128,2011-04-29,0.9,71
16076,USC00516128,2011-05-01,1.21,72
16077,USC00516128,2011-05-02,0.35,73
16078,USC00516128,2011-05-03,3.05,70
16079,USC00516128,2011-05-05,0.34,70
16080,USC00516128,2011-05-06,2.07,67
16081,USC00516128,2011-05-07,1.91,67
16082,USC00516128,2011-05-08,2.26,70
16083,USC00516128,2011-05-09,0.31,73
16084,USC00516128,2011-05-10,0.04,73
16085,USC00516128,2011-05-11,0.74,72
16086,USC00516128,2011-05-12,0.1,73
16087,USC00516128,2011-05-13,0.29,71
16088,USC00516128,2011-05-14,0.06,72
16089,USC00516128,2011-05-15,0.0,72
16090,USC00516128,2011-05-16,0.01,72
16091,USC00516128,2011-05-17,0.03,70
16092,USC00516128,2011-05-18,0.19,75
16093,USC00516128,2011-05-19,0.15,70
16094,USC00516128,2011-05-20,0.0,74
16095,USC00516128,2011-05-21,0.01,71
16096,USC00516128,2011-05-22,0.71,69
16097,USC00516128,2011-05-23,0.17,72
16098,USC00516128,2011-05-24,0.02,71
16099,USC00516128,2011-05-25,0.09,71
16100,USC00516128,2011-05-26,0.0,72
16101,USC00516128,2011-05-27,0.09,71
16102,USC00516128,2011-05-28,0.01,72
16103,USC00516128,2011-05-29,0.17,70
16104,USC00516128,2011-05-30,0.16,71
16105,USC00516128,2011-05-31,0.15,70
16106,USC00516128,2011-06-01,0.61,69
16107,USC00516128,2011-06-02,0.22,72
16108,USC00516128,2011-06-03,2.0,66
16109,USC00516128,2011-06-04,2.45,67
16110,USC00516128,2011-06-05,0.76,71
16111,USC00516128,2011-06-06,0.1,71
16112,USC00516128,2011-06-07,0.19,72
16113,USC00516128,2011-06-08,0.23,72
16114,USC00516128,2011-06-09,0.1,71
16115,USC00516128,2011-06-10,0.11,71
16116,USC00516128,2011-06-11,0.17,71
16117,USC00516128,2011-06-12,1.5,69
16118,USC00516128,2011-06-13,0.41,68
16119,USC00516128,2011-06-14,0.14,71
16120,USC00516128,2011-06-15,0.01,73
16121,USC00516128,2011-06-16,0.83,72
16122,USC00516128,2011-06-17,0.18,74
16123,USC00516128,2011-06-18,0.07,70
16124,USC00516128,2011-06-19,1.84,72
16125,USC00516128,2011-06-20,0.91,71
16126,USC00516128,2011-06-21,1.03,71
16127,USC00516128,2011-06-22,1.65,70
16128,USC00516128,2011-06-23,0.68,70
16129,USC00516128,2011-06-24,1.16,69
16130,USC00516128,2011-06-25,0.06,74
16131,USC00516128,2011-06-26,0.29,69
16132,USC00516128,2011-06-27,0.98,72
16133,USC00516128,2011-06-28,0.25,70
16134,USC00516128,2011-06-29,0.06,72
16135,USC00516128,2011-06-30,0.0,72
16136,USC00516128,2011-07-01,0.15,70
16137,USC00516128,2011-07-02,0.1,73
16138,USC00516128,2011-07-03,0.31,71
16139,USC00516128,2011-07-04,0.17,70
16140,USC00516128,2011-07-05,0.24,71
16141,USC00516128,2011-07-06,0.15,69
16142,USC00516128,2011-07-11,0.12,70
16143,USC00516128,2011-07-14,0.27,71
16144,USC00516128,2011-07-15,0.4,70
16145,USC00516128,2011-07-16,0.3,74
16146,USC00516128,2011-07-17,0.66,74
16147,USC00516128,2011-07-18,0.18,72
16148,USC00516128,2011-07-19,0.1,76
16149,USC00516128,2011-07-20,0.72,69
16150,USC00516128,2011-07-21,0.0,73
16151,USC00516128,2011-07-22,1.34,70
16152,USC00516128,2011-07-23,0.11,71
16153,USC00516128,2011-07-24,0.3,72
16154,USC00516128,2011-07-25,0.23,74
16155,USC00516128,2011-07-26,0.35,74
16156,USC00516128,2011-07-27,2.12,75
16157,USC00516128,2011-07-28,0.02,73
16158,USC00516128,2011-07-29,0.7,71
16159,USC00516128,2011-08-01,0.0,73
16160,USC00516128,2011-08-02,0.26,70
16161,USC00516128,2011-08-03,0.17,71
16162,USC00516128,2011-08-04,0.26,77
16163,USC00516128,2011-08-05,0.51,77
16164,USC00516128,2011-08-06,0.04,74
16165,USC00516128,2011-08-07,0.18,76
16166,USC00516128,2011-08-08,0.01,74
16167,USC00516128,2011-08-09,1.25,73
16168,USC00516128,2011-08-10,0.03,74
16169,USC00516128,2011-08-11,0.16,73
16170,USC00516128,2011-08-12,0.07,73
16171,USC00516128,2011-08-13,0.01,73
16172,USC00516128,2011-08-14,0.53,74
16173,USC00516128,2011-08-15,0.1,74
16174,USC00516128,2011-08-16,0.13,72
16175,USC00516128,2011-08-17,0.55,74
16176,USC00516128,2011-08-18,0.15,70
16177,USC00516128,2011-08-19,0.08,71
16178,USC00516128,2011-08-20,0.36,71
16179,USC00516128,2011-08-23,0.02,73
16180,USC00516128,2011-08-24,0.29,71
16181,USC00516128,2011-08-25,0.39,71
16182,USC00516128,2011-08-26,0.2,71
16183,USC00516128,2011-08-27,0.6,70
16184,USC00516128,2011-08-28,0.41,71
16185,USC00516128,2011-08-29,1.11,70
16186,USC00516128,2011-08-30,0.56,72
16187,USC00516128,2011-08-31,0.57,74
16188,USC00516128,2011-09-01,0.25,75
16189,USC00516128,2011-09-02,0.3,76
16190,USC00516128,2011-09-03,0.0,72
16191,USC00516128,2011-09-04,0.18,80
16192,USC00516128,2011-09-05,0.02,70
16193,USC00516128,2011-09-06,0.11,75
16194,USC00516128,2011-09-07,0.0,74
16195,USC00516128,2011-09-08,0.0,77
16196,USC00516128,2011-09-09,0.09,75
16197,USC00516128,2011-09-10,0.25,76
16198,USC00516128,2011-09-11,0.21,71
16199,USC00516128,2011-09-12,0.38,70
16200,USC00516128,2011-09-13,0.5,72
16201,USC00516128,2011-09-14,0.19,73
16202,USC00516128,2011-09-15,0.41,74
16203,USC00516128,2011-09-16,0.95,73
16204,USC00516128,2011-09-17,0.21,70
16205,USC00516128,2011-09-18,0.88,71
16206,USC00516128,2011-09-19,0.18,73
16207,USC00516128,2011-09-20,0.1,72
16208,USC00516128,2011-09-21,0.19,73
16209,USC00516128,2011-09-22,0.21,72
16210,USC00516128,2011-09-23,0.39,71
16211,USC00516128,2011-09-24,0.01,76
16212,USC00516128,2011-09-25,0.0,73
16213,USC00516128,2011-09-26,0.0,76
16214,USC00516128,2011-09-27,0.0,73
16215,USC00516128,2011-09-28,0.1,73
16216,USC00516128,2011-09-29,0.09,73
16217,USC00516128,2011-09-30,0.0,75
16218,USC00516128,2011-10-01,0.0,72
16219,USC00516128,2011-10-02,0.03,71
16220,USC00516128,2011-10-03,0.0,74
16221,USC00516128,2011-10-04,0.57,71
16222,USC00516128,2011-10-05,0.06,76
16223,USC00516128,2011-10-06,0.65,73
16224,USC00516128,2011-10-07,0.44,77
16225,USC00516128,2011-10-14,0.57,72
16226,USC00516128,2011-10-15,1.72,77
16227,USC00516128,2011-10-16,0.0,77
16228,USC00516128,2011-10-17,0.43,70
16229,USC00516128,2011-10-18,0.44,70
16230,USC00516128,2011-10-19,0.29,72
16231,USC00516128,2011-10-20,0.22,68
16232,USC00516128,2011-10-21,0.46,71
16233,USC00516128,2011-10-26,0.03,74
16234,USC00516128,2011-10-29,0.01,69
16235,USC00516128,2011-10-30,0.3,71
16236,USC00516128,2011-10-31,0.76,70
16237,USC00516128,2011-11-01,2.24,73
16238,USC00516128,2011-11-02,0.93,71
16239,USC00516128,2011-11-03,0.58,70
16240,USC00516128,2011-11-04,1.06,71
16241,USC00516128,2011-11-05,0.17,69
16242,USC00516128,2011-11-06,0.1,73
16243,USC00516128,2011-11-07,0.11,71
16244,USC00516128,2011-11-08,0.27,73
16245,USC00516128,2011-11-09,0.28,71
16246,USC00516128,2011-11-10,0.17,71
16247,USC00516128,2011-11-11,1.96,68
16248,USC00516128,2011-11-12,0.42,67
16249,USC00516128,2011-11-13,0.07,70
16250,USC00516128,2011-11-14,0.07,71
16251,USC00516128,2011-11-15,0.0,75
16252,USC00516128,2011-11-16,0.0,71
16253,USC00516128,2011-11-17,0.08,71
16254,USC00516128,2011-11-18,0.03,72
16255,USC00516128,2011-11-19,0.29,76
16256,USC00516128,2011-11-20,0.4,70
16257,USC00516128,2011-11-21,1.15,72
16258,USC00516128,2011-11-22,1.13,69
16259,USC00516128,2011-11-23,0.04,70
16260,USC00516128,2011-11-24,0.03,75
16261,USC00516128,2011-11-25,0.21,67
16262,USC00516128,2011-11-26,0.0,71
16263,USC00516128,2011-11-27,0.16,70
16264,USC00516128,2011-11-28,0.01,71
16265,USC00516128,2011-11-29,0.1,67
16266,USC00516128,2011-11-30,0.32,68
16267,USC00516128,2011-12-01,0.16,71
16268,USC00516128,2011-12-02,0.46,73
16269,USC00516128,2011-12-03,0.11,71
16270,USC00516128,2011-12-04,0.03,71
16271,USC00516128,2011-12-05,0.22,68
16272,USC00516128,2011-12-06,0.12,67
16273,USC00516128,2011-12-07,0.26,70
16274,USC00516128,2011-12-08,0.53,67
16275,USC00516128,2011-12-11,1.35,71
16276,USC00516128,2011-12-12,1.71,69
16277,USC00516128,2011-12-13,6.42,69
16278,USC00516128,2011-12-14,1.37,68
16279,USC00516128,2011-12-15,1.18,69
16280,USC00516128,2011-12-16,1.09,69
16281,USC00516128,2011-12-17,0.63,67
16282,USC00516128,2011-12-18,0.3,69
16283,USC00516128,2011-12-19,0.87,68
16284,USC00516128,2011-12-20,0.16,70
16285,USC00516128,2011-12-21,1.52,68
16286,USC00516128,2011-12-22,0.27,69
16287,USC00516128,2011-12-23,0.42,71
16288,USC00516128,2011-12-24,0.8,65
16289,USC00516128,2011-12-25,0.58,69
16290,USC00516128,2011-12-26,0.05,69
16291,USC00516128,2011-12-27,0.06,69
16292,USC00516128,2011-12-28,0.06,69
16293,USC00516128,2011-12-29,0.0,70
16294,USC00516128,2011-12-30,0.05,73
16295,USC00516128,2011-12-31,0.25,67
16296,USC00516128,2012-01-01,0.01,71
16297,USC00516128,2012-01-02,0.0,64
16298,USC00516128,2012-01-03,0.0,70
16299,USC00516128,2012-01-04,0.1,71
16300,USC00516128,2012-01-05,0.2,70
16301,USC00516128,2012-01-06,0.0,72
16302,USC00516128,2012-01-10,0.08,69
16303,USC00516128,2012-01-11,0.1,71
16304,USC00516128,2012-01-12,0.11,72
16305,USC00516128,2012-01-13,0.02,68
16306,USC00516128,2012-01-14,0.0,61
16307,USC00516128,2012-01-15,0.0,76
16308,USC00516128,2012-01-16,0.14,74
16309,USC00516128,2012-01-17,0.01,73
16310,USC00516128,2012-01-18,0.0,71
16311,USC00516128,2012-01-19,0.0,69
16312,USC00516128,2012-01-20,0.0,70
16313,USC00516128,2012-01-21,0.0,71
16314,USC00516128,2012-01-22,0.03,71
16315,USC00516128,2012-01-23,0.01,66
16316,USC00516128,2012-01-24,0.0,76
16317,USC00516128,2012-01-25,0.06,67
16318,USC00516128,2012-01-26,0.0,71
16319,USC00516128,2012-01-27,0.05,66
16320,USC00516128,2012-01-28,0.0,70
16321,USC00516128,2012-01-29,0.67,69
16322,USC00516128,2012-01-30,0.35,66
16323,USC00516128,2012-01-31,0.04,67
16324,USC00516128,2012-02-01,0.01,66
16325,USC00516128,2012-02-02,0.0,72
16326,USC00516128,2012-02-03,0.0,75
16327,USC00516128,2012-02-04,0.0,61
16328,USC00516128,2012-02-05,0.0,66
16329,USC00516128,2012-02-06,0.0,69
16330,USC00516128,2012-02-07,0.7,70
16331,USC00516128,2012-02-08,0.44,66
16332,USC00516128,2012-02-09,0.0,66
16333,USC00516128,2012-02-10,0.0,68
16334,USC00516128,2012-02-11,0.0,69
16335,USC00516128,2012-02-12,0.07,69
16336,USC00516128,2012-02-13,1.26,67
16337,USC00516128,2012-02-14,0.02,71
16338,USC00516128,2012-02-15,0.0,70
16339,USC00516128,2012-02-16,0.0,70
16340,USC00516128,2012-02-17,0.3,69
16341,USC00516128,2012-02-18,0.67,69
16342,USC00516128,2012-02-19,1.29,72
16343,USC00516128,2012-02-20,0.03,69
16344,USC00516128,2012-02-21,0.0,70
16345,USC00516128,2012-02-22,0.0,70
16346,USC00516128,2012-02-23,1.31,67
16347,USC00516128,2012-02-24,0.77,74
16348,USC00516128,2012-02-25,0.02,64
16349,USC00516128,2012-02-26,0.3,71
16350,USC00516128,2012-02-27,0.44,69
16351,USC00516128,2012-02-28,0.4,69
16352,USC00516128,2012-02-29,0.55,69
16353,USC00516128,2012-03-01,0.64,67
16354,USC00516128,2012-03-02,0.26,66
16355,USC00516128,2012-03-03,1.1,66
16356,USC00516128,2012-03-04,2.0,67
16357,USC00516128,2012-03-05,5.37,64
16358,USC00516128,2012-03-06,2.61,67
16359,USC00516128,2012-03-07,2.63,69
16360,USC00516128,2012-03-08,2.09,66
16361,USC00516128,2012-03-09,3.23,64
16362,USC00516128,2012-03-10,0.15,70
16363,USC00516128,2012-03-11,0.31,71
16364,USC00516128,2012-03-12,1.6,67
16365,USC00516128,2012-03-13,0.45,67
16366,USC00516128,2012-03-14,0.01,65
16367,USC00516128,2012-03-15,0.03,66
16368,USC00516128,2012-03-16,0.08,66
16369,USC00516128,2012-03-17,0.02,68
16370,USC00516128,2012-03-18,0.65,66
16371,USC00516128,2012-03-19,1.61,69
16372,USC00516128,2012-03-20,0.0,68
16373,USC00516128,2012-03-21,0.43,65
16374,USC00516128,2012-03-22,0.48,69
16375,USC00516128,2012-03-23,0.05,68
16376,USC00516128,2012-03-24,0.06,67
16377,USC00516128,2012-03-25,1.92,68
16378,USC00516128,2012-03-26,0.37,66
16379,USC00516128,2012-03-27,0.57,66
16380,USC00516128,2012-03-28,0.02,74
16381,USC00516128,2012-03-29,0.0,74
16382,USC00516128,2012-03-30,0.0,72
16383,USC00516128,2012-03-31,0.0,70
16384,USC00516128,2012-04-01,0.04,71
16385,USC00516128,2012-04-02,0.0,71
16386,USC00516128,2012-04-03,0.0,71
16387,USC00516128,2012-04-04,0.03,69
16388,USC00516128,2012-04-05,0.89,69
16389,USC00516128,2012-04-06,0.1,68
16390,USC00516128,2012-04-07,1.75,70
16391,USC00516128,2012-04-08,0.02,69
16392,USC00516128,2012-04-09,3.27,64
16393,USC00516128,2012-04-10,1.32,64
16394,USC00516128,2012-04-11,1.47,69
16395,USC00516128,2012-04-12,0.15,69
16396,USC00516128,2012-04-13,0.01,70
16397,USC00516128,2012-04-14,0.01,68
16398,USC00516128,2012-04-15,0.18,69
16399,USC00516128,2012-04-16,0.12,72
16400,USC00516128,2012-04-17,0.01,71
16401,USC00516128,2012-04-18,0.01,71
16402,USC00516128,2012-04-19,0.03,69
16403,USC00516128,2012-04-20,0.04,67
16404,USC00516128,2012-04-23,1.62,65
16405,USC00516128,2012-04-24,0.2,68
16406,USC00516128,2012-04-25,0.3,66
16407,USC00516128,2012-04-26,0.61,76
16408,USC00516128,2012-04-27,0.02,68
16409,USC00516128,2012-04-28,0.65,68
16410,USC00516128,2012-04-29,0.2,70
16411,USC00516128,2012-04-30,0.12,70
16412,USC00516128,2012-05-01,0.03,70
16413,USC00516128,2012-05-02,0.57,67
16414,USC00516128,2012-05-03,0.16,70
16415,USC00516128,2012-05-04,1.21,66
16416,USC00516128,2012-05-05,0.9,67
16417,USC00516128,2012-05-06,0.14,67
16418,USC00516128,2012-05-07,0.54,68
16419,USC00516128,2012-05-08,0.02,69
16420,USC00516128,2012-05-09,0.04,70
16421,USC00516128,2012-05-10,0.0,69
16422,USC00516128,2012-05-11,0.23,69
16423,USC00516128,2012-05-12,0.01,73
16424,USC00516128,2012-05-13,0.0,68
16425,USC00516128,2012-05-14,0.0,75
16426,USC00516128,2012-05-15,0.0,73
16427,USC00516128,2012-05-16,0.03,68
16428,USC00516128,2012-05-17,0.02,71
16429,USC00516128,2012-05-18,0.05,72
16430,USC00516128,2012-05-19,0.0,69
16431,USC00516128,2012-05-20,0.02,68
16432,USC00516128,2012-05-21,0.2,73
16433,USC00516128,2012-05-22,0.0,72
16434,USC00516128,2012-05-23,0.0,70
16435,USC00516128,2012-05-24,0.07,72
16436,USC00516128,2012-05-25,0.13,71
16437,USC00516128,2012-05-26,0.37,74
16438,USC00516128,2012-05-27,0.67,73
16439,USC00516128,2012-05-28,0.13,73
16440,USC00516128,2012-05-29,0.03,71
16441,USC00516128,2012-05-30,0.01,70
16442,USC00516128,2012-05-31,0.62,68
16443,USC00516128,2012-06-01,0.26,69
16444,USC00516128,2012-06-02,0.22,73
16445,USC00516128,2012-06-03,0.0,71
16446,USC00516128,2012-06-04,0.02,72
16447,USC00516128,2012-06-05,0.0,71
16448,USC00516128,2012-06-06,0.72,72
16449,USC00516128,2012-06-07,0.12,71
16450,USC00516128,2012-06-08,0.3,74
16451,USC00516128,2012-06-09,0.0,74
16452,USC00516128,2012-06-10,0.08,75
16453,USC00516128,2012-06-11,0.08,69
16454,USC00516128,2012-06-12,0.14,75
16455,USC00516128,2012-06-13,0.48,70
16456,USC00516128,2012-06-14,0.21,73
16457,USC00516128,2012-06-15,0.0,72
16458,USC00516128,2012-06-16,0.0,70
16459,USC00516128,2012-06-17,0.1,73
16460,USC00516128,2012-06-18,0.0,71
16461,USC00516128,2012-06-19,0.38,70
16462,USC00516128,2012-06-20,1.84,69
16463,USC00516128,2012-06-21,0.34,71
16464,USC00516128,2012-06-23,0.94,68
16465,USC00516128,2012-06-24,1.13,68
16466,USC00516128,2012-06-25,0.89,68
16467,USC00516128,2012-06-26,0.92,69
16468,USC00516128,2012-06-27,0.73,69
16469,USC00516128,2012-06-28,0.37,69
16470,USC00516128,2012-06-29,0.79,71
16471,USC00516128,2012-07-02,0.05,75
16472,USC00516128,2012-07-03,1.04,68
16473,USC00516128,2012-07-04,0.85,70
16474,USC00516128,2012-07-05,0.98,71
16475,USC00516128,2012-07-06,1.08,70
16476,USC00516128,2012-07-07,0.86,70
16477,USC00516128,2012-07-08,0.05,72
16478,USC00516128,2012-07-09,0.01,71
16479,USC00516128,2012-07-10,0.12,70
16480,USC00516128,2012-07-11,0.39,70
16481,USC00516128,2012-07-12,0.0,70
16482,USC00516128,2012-07-13,0.52,72
16483,USC00516128,2012-07-14,0.29,74
16484,USC00516128,2012-07-15,0.06,72
16485,USC00516128,2012-07-16,0.83,72
16486,USC00516128,2012-07-17,0.71,75
16487,USC00516128,2012-07-18,1.0,72
16488,USC00516128,2012-07-19,0.34,68
16489,USC00516128,2012-07-20,0.13,71
16490,USC00516128,2012-07-21,0.03,74
16491,USC00516128,2012-07-22,0.04,69
16492,USC00516128,2012-07-23,0.29,73
16493,USC00516128,2012-07-24,0.0,74
16494,USC00516128,2012-07-25,0.18,72
16495,USC00516128,2012-07-26,0.0,72
16496,USC00516128,2012-07-27,0.23,69
16497,USC00516128,2012-07-28,0.5,70
16498,USC00516128,2012-07-29,2.87,69
16499,USC00516128,2012-07-30,0.36,72
16500,USC00516128,2012-07-31,0.59,73
16501,USC00516128,2012-08-01,0.05,71
16502,USC00516128,2012-08-02,0.0,73
16503,USC00516128,2012-08-03,0.09,72
16504,USC00516128,2012-08-04,0.06,72
16505,USC00516128,2012-08-05,0.44,70
16506,USC00516128,2012-08-06,0.3,69
16507,USC00516128,2012-08-07,0.22,71
16508,USC00516128,2012-08-08,0.44,71
16509,USC00516128,2012-08-09,0.14,75
16510,USC00516128,2012-08-10,0.02,75
16511,USC00516128,2012-08-11,0.26,67
16512,USC00516128,2012-08-12,0.23,69
16513,USC00516128,2012-08-13,0.03,73
16514,USC00516128,2012-08-14,0.26,73
16515,USC00516128,2012-08-15,0.02,73
16516,USC00516128,2012-08-16,0.0,72
16517,USC00516128,2012-08-17,0.24,72
16518,USC00516128,2012-08-20,0.38,72
16519,USC00516128,2012-08-21,0.41,71
16520,USC00516128,2012-08-22,0.24,73
16521,USC00516128,2012-08-23,0.09,74
16522,USC00516128,2012-08-24,0.53,72
16523,USC00516128,2012-08-25,0.0,78
16524,USC00516128,2012-08-28,1.19,69
16525,USC00516128,2012-08-29,0.9,72
16526,USC00516128,2012-08-30,0.44,72
16527,USC00516128,2012-08-31,0.26,70
16528,USC00516128,2012-09-01,0.1,71
16529,USC00516128,2012-09-02,0.46,67
16530,USC00516128,2012-09-03,0.19,69
16531,USC00516128,2012-09-04,0.05,73
16532,USC00516128,2012-09-05,0.59,69
16533,USC00516128,2012-09-06,0.2,70
16534,USC00516128,2012-09-07,1.24,69
16535,USC00516128,2012-09-08,2.48,69
16536,USC00516128,2012-09-09,2.57,71
16537,USC00516128,2012-09-10,0.19,72
16538,USC00516128,2012-09-11,0.0,72
16539,USC00516128,2012-09-12,0.23,71
16540,USC00516128,2012-09-13,0.04,70
16541,USC00516128,2012-09-14,0.52,69
16542,USC00516128,2012-09-15,0.41,67
16543,USC00516128,2012-09-16,0.62,70
16544,USC00516128,2012-09-17,0.3,69
16545,USC00516128,2012-09-18,0.38,68
16546,USC00516128,2012-09-19,0.35,70
16547,USC00516128,2012-09-20,0.16,73
16548,USC00516128,2012-09-21,0.39,70
16549,USC00516128,2012-09-22,0.17,69
16550,USC00516128,2012-09-23,0.99,71
16551,USC00516128,2012-09-24,1.58,69
16552,USC00516128,2012-09-25,0.56,69
16553,USC00516128,2012-09-26,0.3,69
16554,USC00516128,2012-09-27,0.12,72
16555,USC00516128,2012-09-28,0.31,70
16556,USC00516128,2012-10-09,0.0,73
16557,USC00516128,2012-10-10,0.0,71
16558,USC00516128,2012-10-11,0.4,76
16559,USC00516128,2012-10-12,0.0,77
16560,USC00516128,2012-10-23,0.08,71
16561,USC00516128,2012-10-24,0.0,69
16562,USC00516128,2012-10-25,0.0,70
16563,USC00516128,2012-10-26,0.01,71
16564,USC00516128,2012-10-27,0.0,76
16565,USC00516128,2012-10-28,0.49,71
16566,USC00516128,2012-10-29,0.53,74
16567,USC00516128,2012-10-30,0.2,68
16568,USC00516128,2012-10-31,0.2,70
16569,USC00516128,2012-11-01,0.0,70
16570,USC00516128,2012-11-02,0.0,69
16571,USC00516128,2012-11-03,0.0,66
16572,USC00516128,2012-11-04,0.0,66
16573,USC00516128,2012-11-05,0.02,70
16574,USC00516128,2012-11-06,0.64,69
16575,USC00516128,2012-11-07,0.09,73
16576,USC00516128,2012-11-08,0.51,69
16577,USC00516128,2012-11-09,0.27,72
